aX,aY,aZ,gX,gY,gZ,Result
7312.0,-11116.0,-9412.0,-4856.0,-3802.0,-1280.0,1.0
11784.0,-10256.0,-12424.0,-903.0,8515.0,-3883.0,1.0
9908.0,-9092.0,-6016.0,-1423.0,-2351.0,-1451.0,1.0
10580.0,-6832.0,-14088.0,-1083.0,7771.0,-7121.0,1.0
12120.0,-10056.0,-6028.0,245.0,-8362.0,6933.0,1.0
8492.0,-20352.0,-19180.0,-1727.0,6885.0,-4554.0,1.0
16716.0,-7284.0,-1484.0,-1078.0,12435.0,-3591.0,1.0
9844.0,-2524.0,-4324.0,-2309.0,-19275.0,10503.0,1.0
11576.0,-15192.0,-18784.0,-723.0,7912.0,-3379.0,1.0
13904.0,-6016.0,668.0,4201.0,-283.0,3687.0,1.0
5844.0,-12844.0,-14360.0,-1659.0,-7552.0,426.0,1.0
10316.0,-6252.0,-16040.0,1276.0,27574.0,-15786.0,1.0
12276.0,-6424.0,7236.0,842.0,-24301.0,15187.0,1.0
3084.0,-19420.0,-23612.0,-2883.0,-10718.0,-1863.0,0.0
16160.0,-4752.0,-14848.0,2375.0,18184.0,-3878.0,0.0
10208.0,-9232.0,8508.0,-5918.0,-8634.0,4899.0,0.0
11868.0,-8380.0,-18200.0,2743.0,-8550.0,1610.0,0.0
11940.0,-11076.0,-11824.0,879.0,13022.0,-3523.0,0.0
11692.0,-7396.0,-64.0,-1129.0,273.0,-1481.0,0.0
12064.0,-7684.0,-12400.0,-1549.0,-5930.0,-550.0,0.0
12100.0,-8864.0,-13316.0,-170.0,5238.0,-585.0,0.0
13080.0,-8600.0,-6248.0,-1745.0,3813.0,-1076.0,0.0
12628.0,-9488.0,-8092.0,-2402.0,-1587.0,530.0,0.0
11752.0,-8264.0,-10468.0,-1184.0,1397.0,1024.0,0.0
12064.0,-7544.0,-8464.0,-1425.0,2689.0,1104.0,0.0
12132.0,-9328.0,-7964.0,187.0,782.0,2788.0,0.0
12184.0,-9424.0,-8996.0,-1990.0,484.0,-428.0,0.0
12052.0,-8916.0,-8964.0,-2031.0,352.0,1529.0,0.0
12484.0,-9884.0,-8760.0,-3419.0,1466.0,-305.0,0.0
12476.0,-9124.0,-8112.0,-2643.0,567.0,-337.0,0.0
12684.0,-9556.0,-9116.0,-2418.0,-1064.0,-1066.0,0.0
12996.0,-8624.0,-10180.0,-2250.0,-387.0,-2571.0,0.0
12628.0,-7800.0,-10600.0,-1881.0,1408.0,-1903.0,0.0
12812.0,-6952.0,-9320.0,94.0,2769.0,-562.0,0.0
12276.0,-8520.0,-9000.0,-764.0,997.0,-578.0,0.0
12180.0,-7680.0,-9400.0,-1922.0,542.0,-1515.0,0.0
13128.0,-7520.0,-8720.0,-2552.0,-380.0,-53.0,0.0
12772.0,-7256.0,-9328.0,-2937.0,-1139.0,-816.0,0.0
13228.0,-6996.0,-9752.0,-3246.0,-855.0,-636.0,0.0
12496.0,-6908.0,-10516.0,-2843.0,-599.0,-862.0,0.0
12688.0,-6344.0,-10240.0,-2301.0,-554.0,-314.0,0.0
13044.0,-6964.0,-10732.0,-1668.0,740.0,-749.0,0.0
12680.0,-6728.0,-10304.0,-1640.0,-164.0,-239.0,0.0
12096.0,-5760.0,-10508.0,-1070.0,-1315.0,-715.0,0.0
11676.0,-5072.0,-11360.0,41.0,-1357.0,-28.0,0.0
12996.0,-6752.0,-11120.0,4.0,-1234.0,882.0,0.0
13056.0,-6340.0,-10780.0,-390.0,-1126.0,770.0,0.0
12860.0,-5968.0,-10468.0,-565.0,-1730.0,823.0,0.0
12832.0,-5988.0,-11004.0,-864.0,-1641.0,615.0,0.0
12744.0,-6452.0,-11040.0,-676.0,-978.0,862.0,0.0
11988.0,-6100.0,-10776.0,-394.0,-1022.0,653.0,0.0
12168.0,-6372.0,-11156.0,-288.0,-1661.0,870.0,0.0
12392.0,-6972.0,-11132.0,-507.0,-1776.0,227.0,0.0
12600.0,-6596.0,-11880.0,19.0,-732.0,44.0,0.0
12524.0,-7112.0,-11500.0,-32.0,-333.0,432.0,0.0
12112.0,-7152.0,-11688.0,-297.0,-574.0,133.0,0.0
12288.0,-6668.0,-12444.0,-440.0,-512.0,-66.0,0.0
12364.0,-7960.0,-12504.0,444.0,1114.0,-2056.0,0.0
13064.0,-9008.0,-11044.0,1341.0,3704.0,-4406.0,0.0
12592.0,-8600.0,-7352.0,1244.0,3653.0,-6671.0,0.0
13016.0,-5672.0,-7008.0,-1664.0,-2977.0,-9724.0,0.0
12528.0,-1404.0,-10448.0,-5690.0,-5058.0,-8124.0,0.0
12848.0,-512.0,-13196.0,-5893.0,-5591.0,-4651.0,0.0
12704.0,-1048.0,-14596.0,-4696.0,-4125.0,-2094.0,0.0
12068.0,-1480.0,-14716.0,-226.0,-69.0,122.0,0.0
12356.0,-2976.0,-13116.0,301.0,-236.0,70.0,0.0
12044.0,-2036.0,-13304.0,1396.0,-340.0,-3.0,1.0
12508.0,-2444.0,-13140.0,3481.0,639.0,1110.0,1.0
12896.0,-1148.0,-13372.0,6946.0,-690.0,4968.0,1.0
12588.0,-3260.0,-12504.0,15747.0,-8238.0,14838.0,1.0
5572.0,-12052.0,-16920.0,8721.0,3274.0,-6100.0,1.0
15912.0,-1852.0,-2804.0,-4595.0,20204.0,-19421.0,1.0
14320.0,-1868.0,-10060.0,2162.0,-13382.0,5121.0,1.0
11632.0,-2376.0,-17932.0,1629.0,10189.0,-4736.0,1.0
14808.0,-2844.0,-3164.0,21223.0,-6252.0,23742.0,1.0
4524.0,-26620.0,-17576.0,-873.0,-4615.0,-4821.0,1.0
18040.0,5672.0,-7784.0,18219.0,-2796.0,8750.0,1.0
11664.0,-17864.0,-5012.0,-9296.0,1577.0,-2985.0,1.0
9348.0,-12636.0,-16564.0,1761.0,8445.0,-8661.0,1.0
15100.0,-4340.0,144.0,7057.0,-70.0,6544.0,1.0
1744.0,-8444.0,-7608.0,5416.0,-31839.0,20457.0,1.0
14224.0,-8232.0,-25276.0,-906.0,13134.0,-9960.0,1.0
13312.0,-11452.0,3300.0,4405.0,1984.0,5014.0,1.0
7712.0,-11244.0,-10084.0,3056.0,-4054.0,-4620.0,1.0
14552.0,-6792.0,-13660.0,2167.0,2442.0,1011.0,1.0
13188.0,-7024.0,-2688.0,3374.0,-12036.0,13806.0,1.0
9344.0,-11048.0,-16648.0,-3205.0,10496.0,-13468.0,1.0
14836.0,-7912.0,-1364.0,3802.0,4809.0,-689.0,1.0
7396.0,-6708.0,-4884.0,-2649.0,-19779.0,9644.0,1.0
12128.0,-11660.0,-19092.0,-97.0,8920.0,-6774.0,1.0
10576.0,-14452.0,-5588.0,2435.0,-1020.0,5494.0,1.0
9976.0,-8000.0,-7988.0,4332.0,-5183.0,4233.0,1.0
10260.0,-8728.0,-12512.0,-1642.0,-1880.0,6076.0,1.0
8040.0,-10148.0,-10316.0,-563.0,-7161.0,12558.0,1.0
4912.0,-18172.0,-11404.0,-1226.0,5831.0,-5326.0,1.0
12920.0,-8636.0,-8552.0,4363.0,9653.0,-8521.0,1.0
9752.0,-8328.0,-8336.0,-8231.0,-3528.0,-833.0,1.0
11216.0,-15684.0,-14884.0,-1026.0,11123.0,-11495.0,1.0
13412.0,-1060.0,872.0,12675.0,-10590.0,10721.0,1.0
1392.0,-18476.0,-14172.0,-12370.0,-12575.0,7450.0,1.0
10848.0,-14252.0,-16040.0,12197.0,9885.0,-3935.0,1.0
9728.0,-6824.0,-1420.0,-4184.0,-6057.0,4821.0,1.0
5952.0,-22332.0,-18628.0,-7288.0,6618.0,-8461.0,1.0
15084.0,-9144.0,-5888.0,2297.0,4108.0,1564.0,1.0
7144.0,-10236.0,-6708.0,-9405.0,-16908.0,15454.0,1.0
10904.0,-10568.0,-18588.0,1488.0,14819.0,-9437.0,1.0
8920.0,-8660.0,-636.0,-2700.0,6655.0,711.0,1.0
6744.0,-12104.0,-12876.0,-5545.0,-11703.0,-109.0,1.0
11360.0,-11424.0,-20300.0,2362.0,10866.0,-383.0,1.0
10132.0,-10184.0,-20.0,-873.0,-2140.0,668.0,1.0
10252.0,-10908.0,-13960.0,1136.0,-3024.0,-827.0,0.0
9520.0,-11544.0,-12232.0,4588.0,8183.0,-2891.0,0.0
12280.0,-8040.0,-5276.0,-4564.0,-32.0,-548.0,0.0
10172.0,-8972.0,-10612.0,-1704.0,-1024.0,-1228.0,0.0
11176.0,-9756.0,-12252.0,-320.0,3805.0,-526.0,0.0
12752.0,-9380.0,-8636.0,-160.0,4688.0,-1215.0,0.0
12552.0,-8704.0,-8640.0,1883.0,2689.0,496.0,0.0
12100.0,-8928.0,-9120.0,-1699.0,4639.0,-1047.0,0.0
11780.0,-9016.0,-7316.0,1573.0,2554.0,1336.0,0.0
11872.0,-8452.0,-6916.0,-2009.0,-805.0,26.0,0.0
11624.0,-8724.0,-9400.0,-1080.0,-1849.0,1094.0,0.0
12124.0,-9264.0,-9448.0,-1389.0,419.0,418.0,0.0
12136.0,-9244.0,-8092.0,-806.0,676.0,573.0,0.0
12732.0,-9492.0,-7936.0,-1265.0,-1021.0,664.0,0.0
12028.0,-9992.0,-9276.0,-1619.0,-733.0,-354.0,0.0
12204.0,-9584.0,-9284.0,263.0,446.0,-132.0,0.0
12092.0,-8300.0,-8704.0,-668.0,895.0,-932.0,0.0
12068.0,-8692.0,-8696.0,450.0,84.0,174.0,0.0
11872.0,-9000.0,-8728.0,-111.0,-70.0,357.0,0.0
11596.0,-9596.0,-8664.0,179.0,433.0,-292.0,0.0
12548.0,-8612.0,-7928.0,117.0,-486.0,326.0,0.0
11864.0,-9812.0,-8904.0,-1634.0,-1775.0,402.0,0.0
11596.0,-9476.0,-9184.0,-553.0,-1618.0,261.0,0.0
11908.0,-9572.0,-9532.0,-428.0,-950.0,73.0,0.0
11868.0,-8888.0,-9424.0,-494.0,-793.0,626.0,0.0
11492.0,-9528.0,-9616.0,-261.0,-659.0,412.0,0.0
11408.0,-8744.0,-9344.0,-571.0,-769.0,865.0,0.0
11068.0,-9232.0,-9840.0,-537.0,-1314.0,1026.0,0.0
10772.0,-9080.0,-10436.0,-614.0,-790.0,821.0,0.0
11296.0,-9580.0,-9912.0,-338.0,42.0,1387.0,0.0
11984.0,-10576.0,-9436.0,657.0,538.0,1237.0,0.0
11508.0,-9720.0,-9104.0,-132.0,729.0,-191.0,0.0
11104.0,-9192.0,-9576.0,-884.0,-53.0,318.0,0.0
11212.0,-9192.0,-9424.0,-218.0,482.0,923.0,0.0
11612.0,-10400.0,-8924.0,140.0,667.0,782.0,0.0
11472.0,-10208.0,-8688.0,595.0,562.0,-15.0,0.0
12028.0,-9708.0,-8536.0,200.0,616.0,-128.0,0.0
11320.0,-10236.0,-9580.0,-530.0,-421.0,-128.0,0.0
11072.0,-9760.0,-10004.0,-1271.0,310.0,-958.0,0.0
11204.0,-9448.0,-9820.0,442.0,1058.0,-48.0,0.0
11792.0,-9000.0,-9356.0,-33.0,1690.0,-51.0,0.0
12996.0,-9700.0,-8252.0,77.0,2967.0,-530.0,0.0
12632.0,-10556.0,-8096.0,-969.0,519.0,-624.0,0.0
12132.0,-9192.0,-8160.0,-1094.0,1647.0,-1360.0,0.0
13260.0,-9364.0,-7708.0,-1089.0,3413.0,-1996.0,0.0
14404.0,-9344.0,-6968.0,-638.0,3311.0,-2527.0,0.0
14408.0,-9644.0,-6796.0,-349.0,2846.0,-3044.0,0.0
13412.0,-8248.0,-6764.0,-574.0,1230.0,-2520.0,0.0
12052.0,-6744.0,-6892.0,-271.0,-580.0,-1035.0,0.0
12212.0,-8064.0,-7468.0,-165.0,-1472.0,-48.0,0.0
11752.0,-7904.0,-8516.0,-2194.0,-2205.0,-457.0,0.0
12028.0,-7884.0,-9656.0,-1389.0,-1778.0,283.0,0.0
12688.0,-8404.0,-9348.0,-1855.0,-1177.0,880.0,0.0
12624.0,-8876.0,-8992.0,-1304.0,-795.0,450.0,0.0
12392.0,-8380.0,-9172.0,-3424.0,-1059.0,-88.0,0.0
12852.0,-7348.0,-9240.0,-2117.0,-607.0,211.0,0.0
12536.0,-7884.0,-9212.0,-3319.0,-269.0,344.0,0.0
11800.0,-7840.0,-10044.0,-2370.0,-1089.0,1053.0,0.0
12080.0,-7736.0,-10080.0,-4612.0,-995.0,47.0,0.0
11760.0,-6936.0,-10336.0,-3627.0,-1443.0,1490.0,0.0
11900.0,-7948.0,-12332.0,-197.0,-289.0,180.0,0.0
12628.0,-8132.0,-11052.0,-2988.0,530.0,-994.0,0.0
12276.0,-6520.0,-10828.0,-2133.0,-46.0,-368.0,0.0
11852.0,-6344.0,-11248.0,-856.0,-844.0,60.0,0.0
11792.0,-6484.0,-11392.0,-443.0,-365.0,644.0,0.0
11932.0,-6536.0,-10588.0,-554.0,-896.0,1235.0,0.0
11932.0,-6528.0,-10392.0,-1492.0,-1161.0,1333.0,0.0
11996.0,-7324.0,-11188.0,-574.0,-1439.0,1315.0,0.0
11964.0,-7256.0,-11196.0,-735.0,-1412.0,1290.0,0.0
11488.0,-7200.0,-10964.0,-1032.0,-1301.0,1111.0,0.0
11580.0,-7176.0,-11576.0,-272.0,-1346.0,1167.0,0.0
11896.0,-7860.0,-11812.0,-157.0,-475.0,845.0,0.0
11680.0,-7364.0,-11376.0,-171.0,-362.0,852.0,0.0
11320.0,-7544.0,-11672.0,75.0,-512.0,650.0,0.0
11452.0,-7868.0,-11652.0,-3.0,-633.0,649.0,0.0
11452.0,-7664.0,-11500.0,-156.0,-312.0,527.0,0.0
11452.0,-8088.0,-11668.0,-143.0,-202.0,562.0,0.0
11268.0,-8368.0,-11836.0,101.0,-589.0,685.0,0.0
10916.0,-8500.0,-12152.0,-996.0,-443.0,-296.0,0.0
11212.0,-9236.0,-13220.0,149.0,1089.0,-1547.0,0.0
11872.0,-9300.0,-12044.0,2345.0,4179.0,-2661.0,0.0
12404.0,-8564.0,-9756.0,3420.0,5839.0,-4511.0,0.0
12972.0,-7076.0,-8412.0,2635.0,3320.0,-5076.0,0.0
12816.0,-5972.0,-8156.0,2368.0,759.0,-4133.0,0.0
12880.0,-5296.0,-8416.0,1568.0,254.0,-2209.0,0.0
12612.0,-5672.0,-9308.0,479.0,-1476.0,-816.0,0.0
12568.0,-6204.0,-9840.0,-193.0,-2671.0,58.0,0.0
12408.0,-6668.0,-10396.0,122.0,-2159.0,270.0,0.0
12580.0,-6896.0,-11000.0,-1223.0,-2840.0,466.0,0.0
12460.0,-7108.0,-11468.0,-1920.0,-2544.0,1223.0,0.0
12096.0,-6424.0,-11512.0,-2438.0,-1751.0,1786.0,0.0
12148.0,-6496.0,-11444.0,-2391.0,-564.0,2264.0,0.0
12068.0,-6928.0,-11320.0,-2070.0,-299.0,2434.0,0.0
11572.0,-7620.0,-11532.0,-955.0,-386.0,1805.0,0.0
11696.0,-6956.0,-11412.0,-1777.0,161.0,795.0,0.0
11380.0,-7096.0,-11752.0,-1356.0,-399.0,482.0,0.0
11352.0,-7384.0,-12172.0,-848.0,161.0,-139.0,0.0
11604.0,-6776.0,-11788.0,-1697.0,512.0,-406.0,0.0
11604.0,-6672.0,-11452.0,-511.0,-341.0,56.0,0.0
11616.0,-6792.0,-11804.0,-437.0,-314.0,112.0,0.0
11636.0,-6744.0,-11664.0,-129.0,-525.0,75.0,0.0
11612.0,-6692.0,-11856.0,-446.0,-548.0,109.0,0.0
11040.0,-6704.0,-11936.0,-351.0,-1220.0,421.0,1.0
10196.0,-7532.0,-13576.0,-1152.0,-3894.0,1678.0,1.0
8804.0,-7940.0,-20352.0,5882.0,-4098.0,559.0,1.0
11280.0,-10128.0,-13572.0,23726.0,31950.0,-15045.0,1.0
22300.0,-1008.0,10212.0,9163.0,-19978.0,10862.0,1.0
420.0,-19116.0,-23040.0,-1196.0,-10970.0,-3578.0,1.0
16900.0,-6904.0,-6816.0,18309.0,12632.0,-2183.0,1.0
10580.0,-10544.0,-900.0,-6516.0,-8394.0,3094.0,1.0
12792.0,-9368.0,-16048.0,-126.0,13850.0,-13918.0,1.0
19140.0,-3504.0,1780.0,9269.0,-12347.0,11710.0,1.0
-1832.0,-28452.0,-19244.0,-6568.0,-15060.0,3696.0,1.0
19564.0,-4960.0,-6880.0,7804.0,17727.0,-7261.0,1.0
10500.0,-5808.0,-2760.0,-4067.0,-10042.0,11372.0,1.0
8932.0,-15248.0,-16036.0,2371.0,4755.0,-6570.0,1.0
17388.0,-7884.0,3516.0,3350.0,3151.0,-1016.0,1.0
8164.0,-10980.0,-10356.0,331.0,-4558.0,-3758.0,1.0
14712.0,-14340.0,-16144.0,8180.0,-2557.0,7749.0,1.0
12812.0,-7724.0,-3348.0,3573.0,2020.0,6416.0,1.0
10008.0,-12388.0,-4944.0,-4714.0,1027.0,-6519.0,1.0
13704.0,-2912.0,-10292.0,1060.0,-12196.0,4110.0,1.0
1788.0,-20188.0,-19320.0,-4392.0,8231.0,-10775.0,1.0
18252.0,-4852.0,1896.0,7098.0,3470.0,-2758.0,1.0
7444.0,-12616.0,-10204.0,-8990.0,-18764.0,11503.0,1.0
16588.0,-11064.0,-11176.0,10440.0,4072.0,1437.0,1.0
12616.0,-4892.0,-5888.0,-3877.0,-6234.0,4675.0,1.0
8256.0,-11644.0,-14872.0,1109.0,7683.0,-4694.0,1.0
15332.0,-8892.0,-4616.0,-315.0,7480.0,-5024.0,1.0
9784.0,-7192.0,-7016.0,1798.0,-8256.0,5826.0,1.0
11836.0,-10404.0,-11760.0,2393.0,1866.0,-5399.0,1.0
12396.0,-7668.0,-9868.0,-1201.0,8750.0,-5226.0,1.0
15484.0,-6284.0,-1380.0,1950.0,-1508.0,953.0,1.0
11308.0,-6860.0,-7348.0,-1264.0,-14523.0,12606.0,1.0
11680.0,-11524.0,-15176.0,510.0,10111.0,-6468.0,1.0
13744.0,-5500.0,-4332.0,3418.0,-8100.0,4760.0,1.0
10112.0,-8720.0,-10352.0,-5670.0,3652.0,-6097.0,1.0
16060.0,-10960.0,-7340.0,5834.0,-1051.0,4746.0,1.0
7780.0,-6636.0,-11600.0,-2550.0,8706.0,-4923.0,1.0
17128.0,-8288.0,-1736.0,-150.0,17873.0,-5022.0,1.0
12440.0,1092.0,-16.0,-115.0,-22364.0,12766.0,1.0
8668.0,-18744.0,-19776.0,-6737.0,3089.0,-8715.0,1.0
18368.0,-7840.0,-6900.0,3836.0,6514.0,-2502.0,1.0
8588.0,-4932.0,2196.0,-3219.0,-2867.0,175.0,1.0
11680.0,-12576.0,-15504.0,2734.0,-3122.0,-1777.0,1.0
15420.0,-6720.0,-9476.0,-163.0,4961.0,-1123.0,1.0
14176.0,-8088.0,-1012.0,2436.0,-7016.0,9520.0,1.0
-5704.0,-31540.0,-16744.0,8197.0,-32768.0,27510.0,1.0
12544.0,-9804.0,-16768.0,7335.0,12906.0,-8767.0,1.0
12336.0,-2840.0,-1020.0,-6490.0,599.0,1293.0,1.0
8768.0,-9264.0,-6220.0,1572.0,-2730.0,-2321.0,1.0
10892.0,-6316.0,-10724.0,696.0,4313.0,-8411.0,1.0
11236.0,-12992.0,-11892.0,2328.0,-2555.0,2585.0,1.0
14132.0,-7400.0,-5148.0,2652.0,-6004.0,2435.0,1.0
8252.0,-9184.0,-11336.0,-11953.0,543.0,817.0,1.0
8992.0,-14828.0,-14776.0,3533.0,8735.0,-3502.0,1.0
12744.0,-804.0,412.0,-15668.0,-8420.0,4041.0,1.0
1636.0,-20436.0,-19616.0,6721.0,-12400.0,669.0,1.0
13264.0,-6456.0,-11192.0,1259.0,16510.0,-6738.0,1.0
10388.0,-8456.0,-4504.0,930.0,-5332.0,8320.0,1.0
7388.0,-11076.0,-10436.0,-2007.0,-3845.0,1453.0,1.0
10744.0,-11204.0,-12192.0,3258.0,11339.0,-8340.0,1.0
12296.0,-3056.0,-5392.0,-295.0,-6123.0,5788.0,1.0
8652.0,-17968.0,-11372.0,-5775.0,-3119.0,3221.0,1.0
9644.0,-10856.0,-13924.0,3759.0,251.0,1522.0,1.0
13564.0,-6896.0,-3484.0,-2619.0,10470.0,-7715.0,1.0
9892.0,-8392.0,-4008.0,3441.0,-14911.0,9523.0,1.0
7364.0,-13716.0,-18380.0,-2014.0,8582.0,-7842.0,1.0
15696.0,-10136.0,-7220.0,2059.0,11499.0,-6020.0,1.0
8384.0,-6204.0,-1556.0,-195.0,-15244.0,10517.0,1.0
6604.0,-15544.0,-20000.0,-4006.0,11871.0,-10395.0,1.0
15824.0,-9948.0,-5980.0,3274.0,6058.0,-2679.0,1.0
10692.0,-5460.0,20.0,288.0,-17305.0,12732.0,1.0
9696.0,-8380.0,-17060.0,3885.0,12062.0,-11813.0,1.0
8720.0,-11136.0,-8572.0,2147.0,-2666.0,6298.0,1.0
11236.0,-11068.0,-2632.0,-2660.0,-19785.0,13879.0,1.0
2140.0,-17600.0,-21848.0,-6401.0,2392.0,-2828.0,1.0
11796.0,-17168.0,-11672.0,9299.0,15823.0,-8060.0,1.0
11932.0,-1748.0,3408.0,-4416.0,-1825.0,-824.0,1.0
4212.0,-14672.0,-10540.0,-1460.0,-16507.0,4798.0,1.0
11132.0,-10176.0,-24424.0,5679.0,18902.0,-12234.0,1.0
12080.0,-7096.0,-2252.0,1367.0,-6790.0,8685.0,1.0
5720.0,-10688.0,-4240.0,-2424.0,-17578.0,11030.0,1.0
7412.0,-11820.0,-21576.0,3539.0,16304.0,-10353.0,1.0
13392.0,-4076.0,-3632.0,-225.0,-4251.0,4532.0,1.0
6568.0,-12276.0,-4696.0,-2949.0,-17676.0,9836.0,1.0
9924.0,-9804.0,-17804.0,3098.0,17703.0,-11419.0,1.0
14248.0,-8776.0,-4584.0,1282.0,6290.0,-5602.0,1.0
7812.0,-6916.0,-972.0,-6896.0,-21487.0,14042.0,1.0
5300.0,-18972.0,-21624.0,1767.0,14197.0,-10957.0,1.0
13576.0,-4164.0,-7876.0,5588.0,4056.0,-840.0,1.0
7972.0,-9236.0,-1064.0,-5023.0,-15437.0,12780.0,1.0
5556.0,-14840.0,-14576.0,5147.0,12321.0,-13191.0,1.0
13016.0,-6928.0,-9084.0,1510.0,4098.0,-2685.0,1.0
10524.0,-6776.0,-1388.0,-6884.0,-21743.0,18478.0,1.0
7876.0,-17256.0,-18932.0,2992.0,12735.0,-11246.0,1.0
11884.0,-3436.0,-5176.0,1059.0,5823.0,-4630.0,1.0
9636.0,-9304.0,-1276.0,-3272.0,-22907.0,18473.0,1.0
2368.0,-16224.0,-20944.0,1839.0,8457.0,-7593.0,1.0
14820.0,-12516.0,-13280.0,5203.0,16396.0,-10979.0,1.0
9600.0,-6516.0,3716.0,-4933.0,-13133.0,9944.0,1.0
4768.0,-11972.0,-15100.0,6039.0,-3175.0,-4789.0,1.0
13640.0,-12288.0,-14928.0,-890.0,13324.0,-8139.0,1.0
9164.0,-9112.0,-1712.0,-1555.0,-11854.0,9705.0,1.0
4276.0,-13772.0,-13000.0,-5819.0,2752.0,-2492.0,1.0
10756.0,-16920.0,-16124.0,2859.0,15693.0,-7326.0,1.0
11032.0,-2344.0,-620.0,-140.0,-3520.0,1176.0,1.0
7708.0,-13816.0,-7480.0,-3435.0,-2014.0,2333.0,1.0
11140.0,-12048.0,-14304.0,-5951.0,10236.0,-9555.0,1.0
8340.0,-12508.0,-8336.0,344.0,-12982.0,7127.0,1.0
6936.0,-9948.0,-16408.0,-10128.0,-3815.0,5343.0,1.0
9300.0,-17596.0,-11304.0,12731.0,1011.0,-2459.0,1.0
9596.0,3724.0,-1044.0,-10802.0,-6084.0,3805.0,1.0
4968.0,-22392.0,-16284.0,356.0,4812.0,-6789.0,1.0
11940.0,-2980.0,-8980.0,-1867.0,-1999.0,1884.0,1.0
9728.0,-9480.0,-10076.0,-6435.0,1655.0,-344.0,1.0
6780.0,-12700.0,-11456.0,4977.0,-2606.0,1212.0,0.0
8516.0,-8788.0,-10476.0,-4516.0,-2777.0,1985.0,0.0
7952.0,-7636.0,-15780.0,-2433.0,1617.0,1581.0,0.0
8848.0,-15216.0,-7884.0,-5340.0,4909.0,-5626.0,0.0
7348.0,-2924.0,-12452.0,3339.0,-1905.0,-562.0,0.0
9860.0,-10692.0,-14040.0,-600.0,5741.0,-1385.0,0.0
9432.0,-8888.0,-9972.0,-897.0,3174.0,-2326.0,0.0
8464.0,-7652.0,-8488.0,-900.0,134.0,357.0,0.0
12504.0,-9544.0,-14872.0,932.0,5182.0,-326.0,0.0
9536.0,-10908.0,-10436.0,-2081.0,2353.0,-309.0,0.0
9316.0,-10512.0,-7684.0,-123.0,-5841.0,1552.0,0.0
9508.0,-9180.0,-21840.0,-4446.0,7620.0,-5221.0,0.0
11484.0,-12436.0,-4968.0,-804.0,3647.0,46.0,0.0
9048.0,-8616.0,-7944.0,-4812.0,-324.0,-3822.0,0.0
11444.0,-4168.0,-15108.0,3566.0,-6994.0,5390.0,0.0
11688.0,-18568.0,-11716.0,2200.0,3437.0,1572.0,0.0
9368.0,-5072.0,-7116.0,-1506.0,-302.0,-1246.0,0.0
8176.0,-9896.0,-13080.0,1325.0,-4061.0,2623.0,0.0
10728.0,-10068.0,-15768.0,4426.0,5936.0,-3129.0,0.0
11852.0,-8860.0,-10688.0,2893.0,7282.0,-3360.0,0.0
10148.0,-7120.0,-7696.0,-432.0,6492.0,-1658.0,0.0
10740.0,-8564.0,-7216.0,-2837.0,-231.0,647.0,0.0
11948.0,-7856.0,-8868.0,-2035.0,-1701.0,2253.0,0.0
12004.0,-9548.0,-9960.0,-3205.0,453.0,716.0,0.0
11408.0,-8080.0,-9724.0,-3571.0,-352.0,1676.0,0.0
10832.0,-10532.0,-10712.0,-807.0,-1333.0,2690.0,0.0
11652.0,-11020.0,-10660.0,-549.0,843.0,-248.0,0.0
11276.0,-8424.0,-10712.0,-467.0,338.0,-487.0,0.0
11032.0,-8060.0,-10380.0,-1801.0,1833.0,360.0,0.0
11368.0,-8896.0,-10136.0,-881.0,338.0,1019.0,0.0
11076.0,-9744.0,-10300.0,-1601.0,97.0,870.0,0.0
11088.0,-9268.0,-9772.0,-1374.0,-142.0,-211.0,0.0
